station	category	num	price	url
atocha-renfe	4	197	354502	http://www.nestoria.es/atocha-renfe/casa/comprar/dormitorios-4/dormitorios_max-4
atocha-renfe	5	99	672556	http://www.nestoria.es/atocha-renfe/casa/comprar/dormitorios-5/dormitorios_max-5
atocha-renfe	all	1232	183864	http://www.nestoria.es/atocha-renfe/casa/comprar
avenida-de-la-paz	1	76	199185	http://www.nestoria.es/avenida-de-la-paz/casa/comprar/dormitorios-1/dormitorios_max-1
avenida-de-la-paz	2	180	245714	http://www.nestoria.es/avenida-de-la-paz/casa/comprar/dormitorios-2/dormitorios_max-2
avenida-de-la-paz	3	207	296833	http://www.nestoria.es/avenida-de-la-paz/casa/comprar/dormitorios-3/dormitorios_max-3
avenida-de-la-paz	4	165	509470	http://www.nestoria.es/avenida-de-la-paz/casa/comprar/dormitorios-4/dormitorios_max-4
avenida-de-la-paz	5	100	778874	http://www.nestoria.es/avenida-de-la-paz/casa/comprar/dormitorios-5/dormitorios_max-5
avenida-de-la-paz	all	864	333098	http://www.nestoria.es/avenida-de-la-paz/casa/comprar
pacifico	1	92	121766	http://www.nestoria.es/pacifico/casa/comprar/dormitorios-1/dormitorios_max-1
pacifico	2	239	138320	http://www.nestoria.es/pacifico/casa/comprar/dormitorios-2/dormitorios_max-2
pacifico	3	268	208074	http://www.nestoria.es/pacifico/casa/comprar/dormitorios-3/dormitorios_max-3
pacifico	4	178	336585	http://www.nestoria.es/pacifico/casa/comprar/dormitorios-4/dormitorios_max-4
pacifico	5	77	576974	http://www.nestoria.es/pacifico/casa/comprar/dormitorios-5/dormitorios_max-5
pacifico	all	980	198177	http://www.nestoria.es/pacifico/casa/comprar
principe-de-vergara	1	128	172580	http://www.nestoria.es/principe-de-vergara/casa/comprar/dormitorios-1/dormitorios_max-1
principe-de-vergara	2	255	212111	http://www.nestoria.es/principe-de-vergara/casa/comprar/dormitorios-2/dormitorios_max-2
principe-de-vergara	3	347	260952	http://www.nestoria.es/principe-de-vergara/casa/comprar/dormitorios-3/dormitorios_max-3
principe-de-vergara	4	274	475592	http://www.nestoria.es/principe-de-vergara/casa/comprar/dormitorios-4/dormitorios_max-4
principe-de-vergara	5	142	736738	http://www.nestoria.es/principe-de-vergara/casa/comprar/dormitorios-5/dormitorios_max-5
principe-de-vergara	all	1357	282783	http://www.nestoria.es/principe-de-vergara/casa/comprar
noviciado	1	247	160780	http://www.nestoria.es/noviciado/casa/comprar/dormitorios-1/dormitorios_max-1
noviciado	2	410	218458	http://www.nestoria.es/noviciado/casa/comprar/dormitorios-2/dormitorios_max-2
noviciado	3	436	319019	http://www.nestoria.es/noviciado/casa/comprar/dormitorios-3/dormitorios_max-3
noviciado	4	295	500363	http://www.nestoria.es/noviciado/casa/comprar/dormitorios-4/dormitorios_max-4
noviciado	5	209	562228	http://www.nestoria.es/noviciado/casa/comprar/dormitorios-5/dormitorios_max-5
noviciado	all	1909	278140	http://www.nestoria.es/noviciado/casa/comprar
san-lorenzo_madrid	1	24	158729	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar/dormitorios-1/dormitorios_max-1
san-lorenzo_madrid	2	73	229683	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar/dormitorios-2/dormitorios_max-2
san-lorenzo_madrid	3	104	209714	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar/dormitorios-3/dormitorios_max-3
san-lorenzo_madrid	4	52	431179	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar/dormitorios-4/dormitorios_max-4
san-lorenzo_madrid	5	39	983211	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar/dormitorios-5/dormitorios_max-5
san-lorenzo_madrid	all	288	254921	http://www.nestoria.es/san-lorenzo_madrid/casa/comprar
nueva-numancia	1	69	92278	http://www.nestoria.es/nueva-numancia/casa/comprar/dormitorios-1/dormitorios_max-1
nueva-numancia	2	150	76689	http://www.nestoria.es/nueva-numancia/casa/comprar/dormitorios-2/dormitorios_max-2
nueva-numancia	3	198	97115	http://www.nestoria.es/nueva-numancia/casa/comprar/dormitorios-3/dormitorios_max-3
nueva-numancia	4	41	166529	http://www.nestoria.es/nueva-numancia/casa/comprar/dormitorios-4/dormitorios_max-4
nueva-numancia	5	3	206124	http://www.nestoria.es/nueva-numancia/casa/comprar/dormitorios-5/dormitorios_max-5
nueva-numancia	all	494	91300	http://www.nestoria.es/nueva-numancia/casa/comprar
tribunal	1	208	165554	http://www.nestoria.es/tribunal/casa/comprar/dormitorios-1/dormitorios_max-1
tribunal	2	358	213897	http://www.nestoria.es/tribunal/casa/comprar/dormitorios-2/dormitorios_max-2
tribunal	3	461	305316	http://www.nestoria.es/tribunal/casa/comprar/dormitorios-3/dormitorios_max-3
tribunal	4	330	518072	http://www.nestoria.es/tribunal/casa/comprar/dormitorios-4/dormitorios_max-4
tribunal	5	203	645792	http://www.nestoria.es/tribunal/casa/comprar/dormitorios-5/dormitorios_max-5
tribunal	all	1843	286413	http://www.nestoria.es/tribunal/casa/comprar
ventura-rodriguez	1	246	160780	http://www.nestoria.es/ventura-rodriguez/casa/comprar/dormitorios-1/dormitorios_max-1
ventura-rodriguez	2	407	218458	http://www.nestoria.es/ventura-rodriguez/casa/comprar/dormitorios-2/dormitorios_max-2
ventura-rodriguez	3	434	319019	http://www.nestoria.es/ventura-rodriguez/casa/comprar/dormitorios-3/dormitorios_max-3
ventura-rodriguez	4	293	500363	http://www.nestoria.es/ventura-rodriguez/casa/comprar/dormitorios-4/dormitorios_max-4
ventura-rodriguez	5	208	562228	http://www.nestoria.es/ventura-rodriguez/casa/comprar/dormitorios-5/dormitorios_max-5
ventura-rodriguez	all	1898	278140	http://www.nestoria.es/ventura-rodriguez/casa/comprar
arturo-soria	1	399	203152	http://www.nestoria.es/arturo-soria/casa/comprar/dormitorios-1/dormitorios_max-1
arturo-soria	2	982	214282	http://www.nestoria.es/arturo-soria/casa/comprar/dormitorios-2/dormitorios_max-2
arturo-soria	3	1472	258323	http://www.nestoria.es/arturo-soria/casa/comprar/dormitorios-3/dormitorios_max-3
arturo-soria	4	1042	547480	http://www.nestoria.es/arturo-soria/casa/comprar/dormitorios-4/dormitorios_max-4
arturo-soria	5	689	883037	http://www.nestoria.es/arturo-soria/casa/comprar/dormitorios-5/dormitorios_max-5
arturo-soria	all	5327	328717	http://www.nestoria.es/arturo-soria/casa/comprar
miguel-hernandez	1	37	107587	http://www.nestoria.es/miguel-hernandez/casa/comprar/dormitorios-1/dormitorios_max-1
miguel-hernandez	2	139	94042	http://www.nestoria.es/miguel-hernandez/casa/comprar/dormitorios-2/dormitorios_max-2
miguel-hernandez	3	236	103701	http://www.nestoria.es/miguel-hernandez/casa/comprar/dormitorios-3/dormitorios_max-3
miguel-hernandez	4	37	166144	http://www.nestoria.es/miguel-hernandez/casa/comprar/dormitorios-4/dormitorios_max-4
miguel-hernandez	5	5	175581	http://www.nestoria.es/miguel-hernandez/casa/comprar/dormitorios-5/dormitorios_max-5
miguel-hernandez	all	462	106393	http://www.nestoria.es/miguel-hernandez/casa/comprar
valdeacederas	1	851	162429	http://www.nestoria.es/valdeacederas/casa/comprar/dormitorios-1/dormitorios_max-1
valdeacederas	2	1476	176025	http://www.nestoria.es/valdeacederas/casa/comprar/dormitorios-2/dormitorios_max-2
valdeacederas	3	1870	228517	http://www.nestoria.es/valdeacederas/casa/comprar/dormitorios-3/dormitorios_max-3
valdeacederas	4	1688	458987	http://www.nestoria.es/valdeacederas/casa/comprar/dormitorios-4/dormitorios_max-4
valdeacederas	5	1015	747210	http://www.nestoria.es/valdeacederas/casa/comprar/dormitorios-5/dormitorios_max-5
valdeacederas	all	7643	272669	http://www.nestoria.es/valdeacederas/casa/comprar
estrecho	1	71	147485	http://www.nestoria.es/estrecho/casa/comprar/dormitorios-1/dormitorios_max-1
estrecho	2	133	166527	http://www.nestoria.es/estrecho/casa/comprar/dormitorios-2/dormitorios_max-2
estrecho	3	141	249080	http://www.nestoria.es/estrecho/casa/comprar/dormitorios-3/dormitorios_max-3
estrecho	4	141	491778	http://www.nestoria.es/estrecho/casa/comprar/dormitorios-4/dormitorios_max-4
estrecho	5	86	713891	http://www.nestoria.es/estrecho/casa/comprar/dormitorios-5/dormitorios_max-5
estrecho	all	657	281999	http://www.nestoria.es/estrecho/casa/comprar
serrano	1	376	189525	http://www.nestoria.es/serrano/casa/comprar/dormitorios-1/dormitorios_max-1
serrano	2	694	274225	http://www.nestoria.es/serrano/casa/comprar/dormitorios-2/dormitorios_max-2
serrano	3	1138	256075	http://www.nestoria.es/serrano/casa/comprar/dormitorios-3/dormitorios_max-3
serrano	4	864	572825	http://www.nestoria.es/serrano/casa/comprar/dormitorios-4/dormitorios_max-4
serrano	5	456	978009	http://www.nestoria.es/serrano/casa/comprar/dormitorios-5/dormitorios_max-5
serrano	all	4113	313172	http://www.nestoria.es/serrano/casa/comprar
hortaleza	1	94	171588	http://www.nestoria.es/hortaleza/casa/comprar/dormitorios-1/dormitorios_max-1
hortaleza	2	297	217808	http://www.nestoria.es/hortaleza/casa/comprar/dormitorios-2/dormitorios_max-2
hortaleza	3	442	214077	http://www.nestoria.es/hortaleza/casa/comprar/dormitorios-3/dormitorios_max-3
hortaleza	4	226	442156	http://www.nestoria.es/hortaleza/casa/comprar/dormitorios-4/dormitorios_max-4
hortaleza	5	141	912358	http://www.nestoria.es/hortaleza/casa/comprar/dormitorios-5/dormitorios_max-5
hortaleza	all	1203	252384	http://www.nestoria.es/hortaleza/casa/comprar
tirso-de-molina	1	183	123952	http://www.nestoria.es/tirso-de-molina/casa/comprar/dormitorios-1/dormitorios_max-1
tirso-de-molina	2	245	161441	http://www.nestoria.es/tirso-de-molina/casa/comprar/dormitorios-2/dormitorios_max-2
tirso-de-molina	3	226	202998	http://www.nestoria.es/tirso-de-molina/casa/comprar/dormitorios-3/dormitorios_max-3
tirso-de-molina	4	126	308072	http://www.nestoria.es/tirso-de-molina/casa/comprar/dormitorios-4/dormitorios_max-4
tirso-de-molina	5	76	620137	http://www.nestoria.es/tirso-de-molina/casa/comprar/dormitorios-5/dormitorios_max-5
tirso-de-molina	all	930	181889	http://www.nestoria.es/tirso-de-molina/casa/comprar
lista	1	218	200788	http://www.nestoria.es/lista/casa/comprar/dormitorios-1/dormitorios_max-1
lista	2	458	272117	http://www.nestoria.es/lista/casa/comprar/dormitorios-2/dormitorios_max-2
lista	3	492	355323	http://www.nestoria.es/lista/casa/comprar/dormitorios-3/dormitorios_max-3
lista	4	438	461110	http://www.nestoria.es/lista/casa/comprar/dormitorios-4/dormitorios_max-4
lista	5	226	606362	http://www.nestoria.es/lista/casa/comprar/dormitorios-5/dormitorios_max-5
lista	all	2283	348775	http://www.nestoria.es/lista/casa/comprar
esperanza_madrid	1	41	203557	http://www.nestoria.es/esperanza_madrid/casa/comprar/dormitorios-1/dormitorios_max-1
esperanza_madrid	2	97	185508	http://www.nestoria.es/esperanza_madrid/casa/comprar/dormitorios-2/dormitorios_max-2
esperanza_madrid	3	138	246239	http://www.nestoria.es/esperanza_madrid/casa/comprar/dormitorios-3/dormitorios_max-3
esperanza_madrid	4	108	637490	http://www.nestoria.es/esperanza_madrid/casa/comprar/dormitorios-4/dormitorios_max-4
esperanza_madrid	5	91	1152574	http://www.nestoria.es/esperanza_madrid/casa/comprar/dormitorios-5/dormitorios_max-5
esperanza_madrid	all	558	370169	http://www.nestoria.es/esperanza_madrid/casa/comprar
pinar-de-chamartin	1	42	221211	http://www.nestoria.es/pinar-de-chamartin/casa/comprar/dormitorios-1/dormitorios_max-1
pinar-de-chamartin	2	44	318532	http://www.nestoria.es/pinar-de-chamartin/casa/comprar/dormitorios-2/dormitorios_max-2
pinar-de-chamartin	3	133	339422	http://www.nestoria.es/pinar-de-chamartin/casa/comprar/dormitorios-3/dormitorios_max-3
pinar-de-chamartin	4	109	507248	http://www.nestoria.es/pinar-de-chamartin/casa/comprar/dormitorios-4/dormitorios_max-4
pinar-de-chamartin	5	59	708288	http://www.nestoria.es/pinar-de-chamartin/casa/comprar/dormitorios-5/dormitorios_max-5
pinar-de-chamartin	all	448	350621	http://www.nestoria.es/pinar-de-chamartin/casa/comprar
